trial_id,trial_type,input_state,byzantine_nodes,byzantine_strategies,n_coherent_flip,n_equivocate,n_withhold,detected_nodes,n_detected,n_undetected_byz,true_all_outcomes,reported_ctrl,recovered_ctrl,M_X_true,M_Z_true,M_X_rep,M_Z_rep,M_X_rec,M_Z_rec,M_correct_before,M_correct_after,fidelity_before,fidelity_after,bell_outcome,verification_pass,p_phi_plus,noise_level,n_controllers,max_byzantine,is_trap,trap_detected,sweep_noise
0,regular,psi,"[7, 8]","{8: 'withhold', 7: 'equivocate'}",0,1,1,"[7, 8]",2,0,"[1, 0, 0, 1, 1, 0, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 1, 0]","[0, 1, 1, 0, 0, 0, 0, 0]",1,0,1,1,1,0,0,1,0.2871366753319648,0.9628633246680353,,,,0.0,8,2,False,False,0.0
1,regular,psi,"[2, 4]","{2: 'coherent_flip', 4: 'withhold'}",1,0,1,[4],1,1,"[1, 0, 1, 1, 1, 1, 0, 0, 1, 0]","[1, 0, 1, 1, 0, 0, 1, 0]","[1, 0, 1, 1, 0, 0, 1, 0]",0,0,1,0,1,0,0,0,0.45844534538997145,0.45844534538997145,,,,0.0,8,2,False,False,0.0
2,regular,psi,"[1, 8]","{8: 'coherent_flip', 1: 'coherent_flip'}",2,0,0,[],0,2,"[1, 1, 1, 1, 0, 1, 0, 0, 1, 1]","[0, 1, 0, 1, 0, 0, 1, 0]","[0, 1, 0, 1, 0, 0, 1, 0]",0,1,1,0,1,0,0,0,0.29155465461002855,0.29155465461002855,,,,0.0,8,2,False,False,0.0
3,regular,psi,"[1, 2]","{1: 'withhold', 2: 'equivocate'}",0,1,1,"[1, 2]",2,0,"[0, 1, 0, 1, 1, 0, 1, 0, 0, 1]","[0, 0, 1, 0, 1, 0, 0, 1]","[0, 1, 1, 0, 1, 0, 0, 1]",1,0,0,0,1,0,0,1,0.45844534538997145,0.9628633246680353,,,,0.0,8,2,False,False,0.0
4,regular,psi,"[6, 7]","{7: 'withhold', 6: 'equivocate'}",0,1,1,"[6, 7]",2,0,"[1, 1, 0, 0, 1, 0, 1, 0, 1, 1]","[0, 0, 1, 0, 1, 1, 1, 1]","[0, 0, 1, 0, 1, 0, 1, 1]",0,0,1,0,0,0,0,1,0.45844534538997145,0.9628633246680353,,,,0.0,8,2,False,False,0.0
5,regular,psi,"[1, 2]","{2: 'coherent_flip', 1: 'coherent_flip'}",2,0,0,[],0,2,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 1]","[0, 1, 0, 0, 1, 1, 0, 1]","[0, 1, 0, 0, 1, 1, 0, 1]",0,0,1,1,1,1,0,0,0.29155465461002855,0.29155465461002855,,,,0.0,8,2,False,False,0.0
6,regular,psi,"[1, 4]","{4: 'withhold', 1: 'equivocate'}",0,1,1,"[1, 4]",2,0,"[1, 0, 1, 0, 1, 0, 1, 0, 0, 1]","[0, 0, 1, 0, 1, 0, 0, 1]","[1, 0, 1, 0, 1, 0, 0, 1]",1,0,1,1,1,0,0,1,0.2871366753319648,0.9628633246680353,,,,0.0,8,2,False,False,0.0
7,regular,psi,"[5, 7]","{7: 'equivocate', 5: 'coherent_flip'}",1,1,0,[7],1,1,"[0, 1, 0, 1, 1, 0, 0, 0, 1, 1]","[0, 1, 1, 0, 1, 0, 0, 1]","[0, 1, 1, 0, 1, 0, 1, 1]",1,0,1,0,1,1,1,0,0.9628633246680353,0.2871366753319648,,,,0.0,8,2,False,False,0.0
8,regular,psi,"[7, 8]","{8: 'coherent_flip', 7: 'equivocate'}",1,1,0,[7],1,1,"[1, 1, 0, 1, 0, 1, 1, 0, 0, 0]","[0, 1, 0, 1, 1, 0, 1, 1]","[0, 1, 0, 1, 1, 0, 0, 1]",1,0,0,1,0,0,0,0,0.29155465461002855,0.45844534538997145,,,,0.0,8,2,False,False,0.0
9,verification,verification,"[5, 7]","{5: 'coherent_flip', 7: 'equivocate'}",1,1,0,[7],1,1,"[1, 1, 0, 0, 0, 0, 1, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 1]",0,0,0,0,0,1,1,0,,,Phi-,False,0.0,0.0,8,2,False,False,0.0
10,regular,psi,"[4, 7]","{4: 'coherent_flip', 7: 'equivocate'}",1,1,0,[7],1,1,"[1, 1, 1, 1, 0, 0, 0, 1, 0, 0]","[1, 1, 0, 1, 0, 1, 1, 0]","[1, 1, 0, 1, 0, 1, 0, 0]",1,0,0,1,0,0,0,0,0.29155465461002855,0.45844534538997145,,,,0.0,8,2,False,False,0.0
11,regular,psi,"[5, 6]","{6: 'withhold', 5: 'withhold'}",0,0,2,"[5, 6]",2,0,"[1, 1, 0, 0, 1, 1, 0, 1, 1, 1]","[0, 0, 1, 1, 0, 1, 1, 1]","[0, 0, 1, 1, 0, 1, 1, 1]",0,1,0,1,0,1,1,1,0.9628633246680353,0.9628633246680353,,,,0.0,8,2,False,False,0.0
12,regular,psi,"[2, 6]","{2: 'coherent_flip', 6: 'withhold'}",1,0,1,[6],1,1,"[0, 0, 1, 0, 0, 0, 0, 1, 1, 0]","[1, 1, 0, 0, 0, 1, 1, 0]","[1, 1, 0, 0, 0, 1, 1, 0]",1,0,0,0,0,0,0,0,0.45844534538997145,0.45844534538997145,,,,0.0,8,2,False,False,0.0
13,regular,psi,"[1, 8]","{1: 'withhold', 8: 'equivocate'}",0,1,1,"[1, 8]",2,0,"[0, 1, 0, 1, 0, 0, 1, 0, 1, 1]","[0, 1, 0, 0, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 0, 1, 1]",1,0,0,0,1,0,0,1,0.45844534538997145,0.9628633246680353,,,,0.0,8,2,False,False,0.0
14,regular,psi,"[4, 5]","{4: 'equivocate', 5: 'coherent_flip'}",1,1,0,[4],1,1,"[0, 0, 1, 0, 1, 0, 1, 0, 0, 0]","[1, 0, 1, 1, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]",0,1,1,0,0,0,0,0,0.29155465461002855,0.2871366753319648,,,,0.0,8,2,False,False,0.0
15,verification,verification,"[4, 7]","{7: 'equivocate', 4: 'coherent_flip'}",1,1,0,[7],1,1,"[1, 1, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 1, 0, 1, 1, 0]","[0, 0, 0, 1, 0, 1, 0, 0]",0,1,1,0,1,1,0,0,,,Psi+,False,0.0,0.0,8,2,False,False,0.0
16,regular,psi,"[3, 7]","{7: 'equivocate', 3: 'coherent_flip'}",1,1,0,[7],1,1,"[1, 0, 0, 1, 0, 1, 0, 1, 1, 1]","[0, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 1, 1, 0, 1, 1, 1]",0,0,0,0,0,1,1,0,0.9628633246680353,0.2871366753319648,,,,0.0,8,2,False,False,0.0
17,regular,psi,"[1, 8]","{1: 'coherent_flip', 8: 'coherent_flip'}",2,0,0,[],0,2,"[1, 0, 1, 0, 0, 1, 0, 0, 1, 1]","[0, 0, 0, 1, 0, 0, 1, 0]","[0, 0, 0, 1, 0, 0, 1, 0]",0,1,1,0,1,0,0,0,0.29155465461002855,0.29155465461002855,,,,0.0,8,2,False,False,0.0
18,regular,psi,"[1, 2]","{2: 'coherent_flip', 1: 'equivocate'}",1,1,0,[1],1,1,"[0, 0, 0, 1, 1, 0, 0, 1, 0, 1]","[1, 0, 1, 0, 0, 1, 0, 1]","[0, 0, 1, 0, 0, 1, 0, 1]",1,1,0,0,0,1,0,0,0.29155465461002855,0.45844534538997145,,,,0.0,8,2,False,False,0.0
19,regular,psi,"[1, 5]","{5: 'coherent_flip', 1: 'coherent_flip'}",2,0,0,[],0,2,"[1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 0, 0, 1, 0, 0, 0, 0]","[1, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,0,1,1,0.9628633246680353,0.9628633246680353,,,,0.0,8,2,False,False,0.0
20,regular,psi,"[2, 7]","{7: 'withhold', 2: 'coherent_flip'}",1,0,1,[7],1,1,"[1, 1, 0, 1, 0, 1, 0, 1, 1, 1]","[0, 0, 0, 1, 0, 1, 1, 1]","[0, 0, 0, 1, 0, 1, 1, 1]",1,0,0,0,0,0,0,0,0.45844534538997145,0.45844534538997145,,,,0.0,8,2,False,False,0.0
21,regular,psi,"[1, 4]","{1: 'withhold', 4: 'withhold'}",0,0,2,"[1, 4]",2,0,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 1, 1, 1, 1, 0, 1]",0,1,0,1,0,1,1,1,0.9628633246680353,0.9628633246680353,,,,0.0,8,2,False,False,0.0
22,regular,psi,"[3, 7]","{3: 'coherent_flip', 7: 'coherent_flip'}",2,0,0,[],0,2,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 1, 0]","[0, 1, 1, 0, 0, 0, 1, 0]",1,0,1,0,1,0,1,1,0.9628633246680353,0.9628633246680353,,,,0.0,8,2,False,False,0.0
23,regular,psi,"[4, 7]","{4: 'equivocate', 7: 'equivocate'}",0,2,0,"[4, 7]",2,0,"[1, 0, 0, 0, 0, 0, 1, 1, 0, 1]","[0, 0, 0, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 1, 1, 0, 1]",0,0,1,1,0,0,0,1,0.29155465461002855,0.9628633246680353,,,,0.0,8,2,False,False,0.0
24,regular,psi,"[7, 8]","{8: 'coherent_flip', 7: 'coherent_flip'}",2,0,0,[],0,2,"[1, 0, 1, 0, 1, 1, 0, 0, 1, 0]","[1, 0, 1, 1, 0, 0, 0, 1]","[1, 0, 1, 1, 0, 0, 0, 1]",1,0,0,1,0,1,0,0,0.29155465461002855,0.29155465461002855,,,,0.0,8,2,False,False,0.0
25,regular,psi,"[4, 8]","{8: 'equivocate', 4: 'withhold'}",0,1,1,"[4, 8]",2,0,"[1, 0, 0, 0, 0, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0]","[0, 0, 0, 1, 1, 0, 0, 1]",0,0,1,0,0,0,0,1,0.45844534538997145,0.9628633246680353,,,,0.0,8,2,False,False,0.0
26,regular,psi,"[4, 8]","{8: 'coherent_flip', 4: 'equivocate'}",1,1,0,[4],1,1,"[0, 1, 0, 0, 0, 1, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 1]","[0, 0, 0, 1, 0, 1, 0, 1]",1,0,1,0,0,0,1,0,0.9628633246680353,0.45844534538997145,,,,0.0,8,2,False,False,0.0
27,regular,psi,"[1, 6]","{6: 'equivocate', 1: 'withhold'}",0,1,1,"[1, 6]",2,0,"[0, 1, 0, 1, 1, 0, 1, 0, 0, 0]","[0, 1, 1, 0, 1, 1, 0, 0]","[0, 1, 1, 0, 1, 0, 0, 0]",0,0,1,0,0,0,0,1,0.45844534538997145,0.9628633246680353,,,,0.0,8,2,False,False,0.0
28,regular,psi,"[6, 7]","{7: 'equivocate', 6: 'equivocate'}",0,2,0,"[6, 7]",2,0,"[1, 0, 0, 1, 0, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 1, 1, 1, 0]","[0, 1, 0, 0, 1, 0, 0, 0]",1,0,0,1,1,0,0,1,0.29155465461002855,0.9628633246680353,,,,0.0,8,2,False,False,0.0
29,regular,psi,"[3, 8]","{8: 'withhold', 3: 'withhold'}",0,0,2,"[3, 8]",2,0,"[1, 1, 1, 0, 0, 0, 0, 0, 1, 0]","[1, 0, 0, 0, 0, 0, 1, 0]","[1, 0, 0, 0, 0, 0, 1, 0]",1,1,1,1,1,1,1,1,0.9628633246680353,0.9628633246680353,,,,0.0,8,2,False,False,0.0
30,regular,psi,"[5, 6]","{5: 'coherent_flip', 6: 'equivocate'}",1,1,0,[6],1,1,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]",0,0,1,1,0,1,0,0,0.29155465461002855,0.2871366753319648,,,,0.0,8,2,False,False,0.0
31,regular,psi,"[1, 4]","{4: 'withhold', 1: 'coherent_flip'}",1,0,1,[4],1,1,"[1, 0, 1, 1, 1, 0, 0, 1, 0, 0]","[0, 1, 1, 0, 0, 1, 0, 0]","[0, 1, 1, 0, 0, 1, 0, 0]",0,1,0,0,0,0,0,0,0.2871366753319648,0.2871366753319648,,,,0.0,8,2,False,False,0.0
32,regular,psi,"[5, 8]","{5: 'coherent_flip', 8: 'equivocate'}",1,1,0,[8],1,1,"[0, 1, 1, 0, 0, 1, 1, 0, 0, 1]","[1, 0, 0, 1, 0, 0, 0, 0]","[1, 0, 0, 1, 0, 0, 0, 1]",1,0,0,1,1,1,0,0,0.29155465461002855,0.2871366753319648,,,,0.0,8,2,False,False,0.0
33,regular,psi,"[2, 7]","{2: 'equivocate', 7: 'withhold'}",0,1,1,"[2, 7]",2,0,"[1, 0, 1, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 0, 1, 1, 1, 0, 0]","[1, 1, 0, 1, 1, 1, 0, 0]",1,1,0,1,1,1,0,1,0.45844534538997145,0.9628633246680353,,,,0.0,8,2,False,False,0.0
34,regular,psi,"[3, 6]","{6: 'coherent_flip', 3: 'equivocate'}",1,1,0,[3],1,1,"[1, 0, 1, 1, 0, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 0, 1, 1, 0, 1, 1]",0,0,1,1,1,0,0,0,0.29155465461002855,0.45844534538997145,,,,0.0,8,2,False,False,0.0
35,regular,psi,"[1, 5]","{1: 'withhold', 5: 'withhold'}",0,0,2,"[1, 5]",2,0,"[0, 0, 0, 1, 0, 0, 0, 1, 1, 1]","[0, 1, 0, 0, 0, 1, 1, 1]","[0, 1, 0, 0, 0, 1, 1, 1]",1,1,1,1,1,1,1,1,0.9628633246680353,0.9628633246680353,,,,0.0,8,2,False,False,0.0
36,regular,psi,"[2, 7]","{2: 'equivocate', 7: 'equivocate'}",0,2,0,"[2, 7]",2,0,"[0, 1, 1, 0, 0, 0, 1, 0, 0, 0]","[1, 1, 0, 0, 1, 0, 1, 0]","[1, 0, 0, 0, 1, 0, 0, 0]",1,0,0,1,1,0,0,1,0.29155465461002855,0.9628633246680353,,,,0.0,8,2,False,False,0.0
37,regular,psi,"[1, 2]","{2: 'equivocate', 1: 'equivocate'}",0,2,0,"[1, 2]",2,0,"[1, 0, 1, 0, 1, 0, 0, 1, 1, 0]","[0, 1, 1, 0, 0, 1, 1, 0]","[1, 0, 1, 0, 0, 1, 1, 0]",1,0,0,1,1,0,0,1,0.29155465461002855,0.9628633246680353,,,,0.0,8,2,False,False,0.0
38,regular,psi,"[1, 6]","{1: 'equivocate', 6: 'withhold'}",0,1,1,"[1, 6]",2,0,"[1, 0, 0, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 1, 1, 0, 0, 1, 1]","[0, 1, 1, 1, 0, 0, 1, 1]",1,1,1,0,1,1,0,1,0.2871366753319648,0.9628633246680353,,,,0.0,8,2,False,False,0.0
39,regular,zero,"[2, 8]","{2: 'coherent_flip', 8: 'equivocate'}",1,1,0,[8],1,1,"[1, 1, 0, 0, 1, 1, 0, 1, 0, 1]","[0, 1, 1, 1, 0, 1, 0, 0]","[0, 1, 1, 1, 0, 1, 0, 1]",0,0,0,0,1,0,1,0,1.0,0.0,,,,0.0,8,2,True,True,0.0
40,regular,psi,"[3, 6]","{6: 'equivocate', 3: 'equivocate'}",0,2,0,"[3, 6]",2,0,"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]","[0, 1, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 1, 0, 0]",0,0,1,1,0,0,0,1,0.29155465461002855,0.9628633246680353,,,,0.0,8,2,False,False,0.0
41,regular,psi,"[5, 8]","{8: 'equivocate', 5: 'coherent_flip'}",1,1,0,[8],1,1,"[0, 1, 1, 0, 1, 0, 1, 1, 1, 0]","[1, 0, 1, 0, 0, 1, 1, 1]","[1, 0, 1, 0, 0, 1, 1, 0]",0,0,1,1,0,1,0,0,0.29155465461002855,0.2871366753319648,,,,0.0,8,2,False,False,0.0
42,regular,psi,"[1, 4]","{4: 'coherent_flip', 1: 'equivocate'}",1,1,0,[1],1,1,"[1, 1, 1, 0, 0, 0, 1, 1, 0, 1]","[0, 0, 0, 1, 1, 1, 0, 1]","[1, 0, 0, 1, 1, 1, 0, 1]",1,1,0,0,0,1,0,0,0.29155465461002855,0.45844534538997145,,,,0.0,8,2,False,False,0.0
43,regular,psi,"[1, 4]","{4: 'withhold', 1: 'equivocate'}",0,1,1,"[1, 4]",2,0,"[1, 0, 1, 1, 1, 0, 0, 1, 1, 0]","[0, 1, 1, 0, 0, 1, 1, 0]","[1, 1, 1, 0, 0, 1, 1, 0]",0,0,0,1,0,0,0,1,0.2871366753319648,0.9628633246680353,,,,0.0,8,2,False,False,0.0
44,regular,psi,"[7, 8]","{8: 'withhold', 7: 'equivocate'}",0,1,1,"[7, 8]",2,0,"[1, 1, 0, 0, 0, 0, 1, 1, 0, 1]","[0, 0, 0, 0, 1, 1, 1, 1]","[0, 0, 0, 0, 1, 1, 0, 1]",1,0,1,1,1,0,0,1,0.2871366753319648,0.9628633246680353,,,,0.0,8,2,False,False,0.0
45,regular,psi,"[4, 5]","{5: 'withhold', 4: 'withhold'}",0,0,2,"[4, 5]",2,0,"[1, 0, 1, 0, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 1, 0, 1, 1]",0,1,0,1,0,1,1,1,0.9628633246680353,0.9628633246680353,,,,0.0,8,2,False,False,0.0
46,regular,psi,"[7, 8]","{8: 'equivocate', 7: 'coherent_flip'}",1,1,0,[8],1,1,"[1, 0, 1, 1, 0, 1, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 0, 1, 0, 0, 0, 1]",1,1,0,0,1,0,0,0,0.29155465461002855,0.2871366753319648,,,,0.0,8,2,False,False,0.0
47,regular,psi,"[2, 8]","{8: 'coherent_flip', 2: 'withhold'}",1,0,1,[2],1,1,"[0, 1, 1, 0, 1, 0, 0, 0, 0, 1]","[1, 0, 1, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]",0,0,1,0,1,0,0,0,0.45844534538997145,0.45844534538997145,,,,0.0,8,2,False,False,0.0
48,regular,psi,"[5, 8]","{8: 'coherent_flip', 5: 'equivocate'}",1,1,0,[5],1,1,"[0, 1, 0, 1, 0, 0, 1, 1, 1, 0]","[0, 1, 0, 0, 0, 1, 1, 1]","[0, 1, 0, 0, 1, 1, 1, 1]",1,0,0,1,0,0,0,0,0.29155465461002855,0.45844534538997145,,,,0.0,8,2,False,False,0.0
49,regular,psi,"[2, 3]","{2: 'withhold', 3: 'withhold'}",0,0,2,"[2, 3]",2,0,"[1, 0, 0, 0, 1, 1, 0, 1, 0, 0]","[0, 0, 1, 1, 0, 1, 0, 0]","[0, 0, 1, 1, 0, 1, 0, 0]",0,0,0,0,0,0,1,1,0.9628633246680353,0.9628633246680353,,,,0.0,8,2,False,False,0.0
50,regular,psi,"[2, 3]","{3: 'withhold', 2: 'coherent_flip'}",1,0,1,[3],1,1,"[0, 0, 1, 0, 1, 0, 1, 1, 0, 1]","[1, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 1, 0, 1, 1, 0, 1]",0,1,1,1,1,1,0,0,0.45844534538997145,0.45844534538997145,,,,0.0,8,2,False,False,0.0
51,regular,psi,"[5, 7]","{5: 'equivocate', 7: 'coherent_flip'}",1,1,0,[5],1,1,"[0, 0, 0, 1, 1, 0, 0, 1, 0, 0]","[0, 1, 1, 0, 1, 1, 1, 0]","[0, 1, 1, 0, 0, 1, 1, 0]",0,1,0,1,0,0,1,0,0.9628633246680353,0.2871366753319648,,,,0.0,8,2,False,False,0.0
52,regular,psi,"[2, 6]","{2: 'equivocate', 6: 'equivocate'}",0,2,0,"[2, 6]",2,0,"[1, 1, 1, 0, 0, 0, 1, 0, 1, 0]","[1, 1, 0, 0, 1, 1, 1, 0]","[1, 0, 0, 0, 1, 0, 1, 0]",1,0,1,0,1,0,1,1,0.9628633246680353,0.9628633246680353,,,,0.0,8,2,False,False,0.0
53,regular,psi,"[2, 4]","{2: 'coherent_flip', 4: 'withhold'}",1,0,1,[4],1,1,"[0, 1, 1, 0, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]",1,0,0,0,0,0,0,0,0.45844534538997145,0.45844534538997145,,,,0.0,8,2,False,False,0.0
54,regular,psi,"[3, 4]","{4: 'withhold', 3: 'equivocate'}",0,1,1,"[3, 4]",2,0,"[0, 0, 0, 0, 1, 1, 1, 0, 1, 1]","[0, 0, 0, 1, 1, 0, 1, 1]","[0, 0, 1, 1, 1, 0, 1, 1]",0,1,0,0,0,1,0,1,0.2871366753319648,0.9628633246680353,,,,0.0,8,2,False,False,0.0
55,regular,psi,"[5, 6]","{5: 'coherent_flip', 6: 'withhold'}",1,0,1,[6],1,1,"[1, 1, 1, 0, 0, 0, 1, 1, 1, 1]","[1, 0, 0, 0, 0, 1, 1, 1]","[1, 0, 0, 0, 0, 1, 1, 1]",1,0,1,1,1,1,0,0,0.2871366753319648,0.2871366753319648,,,,0.0,8,2,False,False,0.0
56,regular,psi,"[3, 4]","{4: 'coherent_flip', 3: 'withhold'}",1,0,1,[3],1,1,"[0, 0, 1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0]",0,0,1,0,1,0,0,0,0.45844534538997145,0.45844534538997145,,,,0.0,8,2,False,False,0.0
57,regular,psi,"[3, 6]","{6: 'withhold', 3: 'equivocate'}",0,1,1,"[3, 6]",2,0,"[0, 1, 1, 1, 1, 0, 1, 1, 0, 0]","[1, 1, 0, 0, 1, 1, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0]",1,1,1,0,1,1,0,1,0.2871366753319648,0.9628633246680353,,,,0.0,8,2,False,False,0.0
58,regular,psi,"[5, 8]","{5: 'withhold', 8: 'withhold'}",0,0,2,"[5, 8]",2,0,"[0, 1, 1, 1, 0, 1, 1, 0, 0, 1]","[1, 1, 0, 1, 1, 0, 0, 1]","[1, 1, 0, 1, 1, 0, 0, 1]",0,0,0,0,0,0,1,1,0.9628633246680353,0.9628633246680353,,,,0.0,8,2,False,False,0.0
59,regular,psi,"[3, 8]","{8: 'equivocate', 3: 'withhold'}",0,1,1,"[3, 8]",2,0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 1]","[0, 0, 0, 0, 1, 0, 0, 0]",0,1,1,1,0,1,0,1,0.45844534538997145,0.9628633246680353,,,,0.0,8,2,False,False,0.0
60,verification,verification,"[4, 7]","{7: 'equivocate', 4: 'coherent_flip'}",1,1,0,[7],1,1,"[1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 1, 1]","[0, 1, 0, 1, 1, 1, 0, 1]",1,0,0,1,0,0,0,0,,,Psi+,False,0.0,0.0,8,2,False,False,0.0
61,regular,psi,"[1, 2]","{1: 'coherent_flip', 2: 'withhold'}",1,0,1,[2],1,1,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 1]","[1, 0, 0, 0, 0, 0, 0, 1]","[1, 0, 0, 0, 0, 0, 0, 1]",0,1,0,0,0,0,0,0,0.2871366753319648,0.2871366753319648,,,,0.0,8,2,False,False,0.0
62,regular,psi,"[1, 4]","{1: 'coherent_flip', 4: 'coherent_flip'}",2,0,0,[],0,2,"[1, 1, 0, 0, 0, 1, 1, 0, 1, 0]","[1, 0, 0, 0, 1, 0, 1, 0]","[1, 0, 0, 0, 1, 0, 1, 0]",0,1,1,0,1,0,0,0,0.29155465461002855,0.29155465461002855,,,,0.0,8,2,False,False,0.0
63,regular,psi,"[3, 5]","{5: 'coherent_flip', 3: 'coherent_flip'}",2,0,0,[],0,2,"[0, 1, 1, 0, 0, 0, 0, 1, 0, 1]","[1, 0, 1, 0, 1, 1, 0, 1]","[1, 0, 1, 0, 1, 1, 0, 1]",1,1,1,1,1,1,1,1,0.9628633246680353,0.9628633246680353,,,,0.0,8,2,False,False,0.0
64,verification,verification,"[1, 5]","{5: 'coherent_flip', 1: 'coherent_flip'}",2,0,0,[],0,2,"[1, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0]",1,0,1,0,1,0,1,1,,,Phi+,True,1.0,0.0,8,2,False,False,0.0
65,regular,psi,"[3, 6]","{3: 'coherent_flip', 6: 'withhold'}",1,0,1,[6],1,1,"[0, 0, 1, 1, 1, 0, 0, 0, 0, 1]","[1, 1, 0, 0, 0, 0, 0, 1]","[1, 1, 0, 0, 0, 0, 0, 1]",0,0,0,1,0,1,0,0,0.2871366753319648,0.2871366753319648,,,,0.0,8,2,False,False,0.0
66,verification,verification,"[1, 4]","{4: 'withhold', 1: 'equivocate'}",0,1,1,"[1, 4]",2,0,"[1, 0, 1, 1, 1, 1, 1, 0, 1, 1]","[0, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]",1,1,1,0,1,1,0,1,,,Phi+,True,1.0,0.0,8,2,False,False,0.0
67,regular,psi,"[1, 6]","{6: 'withhold', 1: 'coherent_flip'}",1,0,1,[6],1,1,"[1, 0, 0, 0, 0, 1, 0, 1, 1, 1]","[1, 0, 0, 1, 0, 1, 1, 1]","[1, 0, 0, 1, 0, 1, 1, 1]",1,0,1,1,1,1,0,0,0.2871366753319648,0.2871366753319648,,,,0.0,8,2,False,False,0.0
68,regular,psi,"[5, 6]","{6: 'equivocate', 5: 'equivocate'}",0,2,0,"[5, 6]",2,0,"[1, 1, 1, 1, 0, 0, 1, 0, 1, 1]","[1, 1, 0, 0, 0, 1, 1, 1]","[1, 1, 0, 0, 1, 0, 1, 1]",1,0,0,1,1,0,0,1,0.29155465461002855,0.9628633246680353,,,,0.0,8,2,False,False,0.0
69,regular,psi,"[3, 6]","{3: 'withhold', 6: 'coherent_flip'}",1,0,1,[3],1,1,"[1, 1, 1, 0, 0, 1, 1, 1, 1, 1]","[1, 0, 0, 1, 1, 0, 1, 1]","[1, 0, 0, 1, 1, 0, 1, 1]",0,0,1,0,1,0,0,0,0.45844534538997145,0.45844534538997145,,,,0.0,8,2,False,False,0.0
70,regular,psi,"[1, 6]","{6: 'withhold', 1: 'equivocate'}",0,1,1,"[1, 6]",2,0,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1]","[0, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]",1,0,1,1,1,0,0,1,0.2871366753319648,0.9628633246680353,,,,0.0,8,2,False,False,0.0
71,regular,psi,"[2, 3]","{2: 'coherent_flip', 3: 'withhold'}",1,0,1,[3],1,1,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 1, 0, 0, 0, 1]",1,1,0,1,0,1,0,0,0.45844534538997145,0.45844534538997145,,,,0.0,8,2,False,False,0.0
72,regular,psi,"[5, 7]","{5: 'equivocate', 7: 'equivocate'}",0,2,0,"[5, 7]",2,0,"[0, 1, 0, 1, 1, 1, 0, 0, 0, 0]","[0, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 1, 1, 0, 0, 0, 0]",1,1,1,1,1,1,1,1,0.9628633246680353,0.9628633246680353,,,,0.0,8,2,False,False,0.0
